ds,y,da_price,direct_load_forecast,tie_load_forecast,wind_forecast,solar_forecast,market_import_forecast,tie_line_forecast,thermal_forecast,direct_load_actual,tie_load_actual,wind_actual,solar_actual,pumped_storage_actual,thermal_actual,market_import_actual,tie_line_actual,hour_of_day,day_of_week,is_holiday
2024-01-05 21:00:00,391.4575,434.0,71606.445,18848.5,730.475,0.0,137.0,5042.5,8600.0,71221.48437525,18787.61364725,46.995000000000005,-8.075,997.11,8832.23864725,137.05083474999998,5079.5525987500005,21,4,0.0
2024-01-05 22:00:00,396.235,407.135,67690.1975,18696.5,732.4225,0.0,137.0,5040.0,8600.0,67777.1914065,18411.266968,51.7575,-8.094999999999999,0.8125,8788.361084,136.67069225,5075.327974,22,4,0.0
2024-01-05 23:00:00,385.41499999999996,389.413,63316.2325,15825.0,721.3625,0.0,137.0,5030.0,8600.0,63521.8603515,15934.56896975,37.667500000000004,-8.085,0.85,8761.841613749999,136.623169,5066.734971,23,4,0.0
2024-01-06 00:00:00,333.37,380.63,60297.24,14971.25,641.4375,0.0,137.0,5015.0,8750.0,60758.22558625,15033.8131105,69.2825,-7.875,0.9175,8727.4658205,136.7562255,5059.41186925,0,5,0.0
2024-01-06 01:00:00,318.10749999999996,325.985,58801.6525,14759.0,793.37,0.0,137.0,5010.0,8800.0,59451.34765625,14807.287964250001,259.9575,-7.8975,0.8875000000000001,8694.004211250001,136.49963,5073.1879575,1,5,0.0
2024-01-06 02:00:00,312.7025,321.065,57832.509999999995,14759.0,1232.975,0.0,137.0,5010.0,8800.0,58244.34472675,14745.505066,554.9,-7.7625,0.8999999999999999,8681.853943,137.09835049999998,5070.99206075,2,5,0.0
2024-01-06 03:00:00,303.16499999999996,310.957,57345.91,14759.0,2120.5675,0.0,137.0,5010.0,8800.0,57659.24609375,14811.02050825,1513.915,-7.815,0.8975,8674.107544,136.39508825000001,5071.60879775,3,5,0.0
2024-01-06 04:00:00,297.9225,301.808,57591.19,14759.0,3516.59,0.0,137.0,5010.0,8800.0,57748.569336,14845.21099875,2702.2275,-7.8925,0.8825,8635.069519,136.8607675,5076.48285125,4,5,0.0
2024-01-06 05:00:00,291.9475,294.88,59551.685,15890.75,5179.5375,0.005,137.0,5010.0,8800.0,59380.60449225,15904.60955825,4096.96,-7.79,0.9325,8676.4367065,136.423599,5099.854655749999,5,5,0.0
2024-01-06 06:00:00,282.45,286.9,63956.6925,19225.75,6794.0425,0.325,137.0,5010.0,8800.0,62482.373047,19116.647827,6770.475,-7.865,-1.3725,8681.2181395,136.45211025,5086.303967,6,5,0.0
2024-01-06 07:00:00,293.755,292.788,70330.5275,19291.75,8201.0175,234.115,137.0,5010.0,8800.0,68890.0488285,19225.98352,9453.4025,83.03999999999999,-0.17749999999999996,8667.84478725,137.0603335,5086.04155,7,5,0.0
2024-01-06 08:00:00,351.02,342.002,76273.33499999999,19586.5,9084.2225,2159.0825,137.0,5010.0,8800.0,76083.60156275,19603.057862,10840.835,1597.9425,0.885,8676.1960445,136.4235955,5041.815259,8,5,0.0
2024-01-06 09:00:00,189.2575,350.49,72460.26,19907.25,9405.29,5390.8724999999995,137.0,5010.0,8800.0,72621.99804725,20039.26123075,11248.4175,5247.42,-1.9,8685.48468025,137.326439,4877.21158525,9,5,0.0
2024-01-06 10:00:00,-80.0,282.145,68564.255,18573.75,9483.25,7865.3225,137.0,5010.0,8800.0,67771.83789075,18396.679565,11123.7575,7878.79,-387.98,8639.20959475,136.281044,4878.16861425,10,5,0.0
2024-01-06 11:00:00,-80.0,277.665,64353.76,15298.0,9866.8225,9205.29,137.0,5010.0,8800.0,63223.5595705,14003.89013675,12087.8225,9203.6375,-1219.45,8591.0113525,137.0698395,4797.01252,11,5,0.0
2024-01-06 12:00:00,-80.0,267.788,59404.685,13847.5,10168.61,9517.8525,137.0,5010.0,8800.0,57898.100586,12437.826842999999,12350.125,8888.3875,-2256.3824999999997,8626.281372,137.10785675,4819.2891825,12,5,0.0
2024-01-06 13:00:00,-80.0,244.903,61450.18,14273.25,10203.4175,8938.1975,137.0,5010.0,8800.0,59809.4121095,12821.85070825,13451.6,8403.195,-2223.9825,8647.19293175,136.813244,4847.58971125,13,5,0.0
2024-01-06 14:00:00,-5.539999999999999,272.248,64001.6625,16794.25,9963.86,7343.9975,137.0,5010.0,8800.0,62511.9160155,15246.68035875,12941.035,7249.93,-2192.1425,8619.385254,137.21239475,4882.7799615,14,5,0.0
2024-01-06 15:00:00,276.73,272.855,68370.165,17695.5,9457.125,4608.8075,137.0,5010.0,8800.0,67236.2539065,16308.4119875,12584.1075,5078.5675,-1364.4825,8664.371521000001,136.6136665,4924.69756925,15,5,0.0
2024-01-06 16:00:00,297.4275,298.97,73228.26,18944.0,8813.1175,1423.1525,137.0,5020.0,8800.0,72558.5039065,17486.2543945,10509.7375,1295.3575,1104.49,8804.687439000001,136.68969725,5011.6909105,16,5,0.0
2024-01-06 17:00:00,378.545,356.25,77514.87,20368.5,8355.3225,47.395,137.0,5020.0,8800.0,78058.11328175,19010.96826175,8616.195,13.957499999999998,1783.5749999999998,8854.6271365,136.147999,5043.81521225,17,5,0.0
2024-01-06 18:00:00,388.375,369.187,76392.475,20435.25,8090.71,0.3375,137.0,5027.5,8800.0,77315.8437505,18971.204956,7967.7375,-8.5625,1840.7025,8933.7418215,136.87026225,5057.8995595,18,5,0.0
2024-01-06 19:00:00,342.155,354.415,74680.3175,20436.75,7848.9275,0.0,137.0,5030.0,8800.0,75325.8320315,18955.63574225,7764.405000000001,-8.4725,2074.3075,8880.3007815,137.08884824999998,5061.02004075,19,5,0.0
2024-01-06 20:00:00,345.615,335.687,73259.0375,19939.0,7669.8225,0.0,137.0,5030.0,8800.0,74022.322266,18510.4541015,7224.7675,-8.43,1511.405,8790.59948725,136.65168,5049.39876175,20,5,0.0
2024-01-06 21:00:00,346.17,331.702,70730.825,18798.5,7566.360000000001,0.0,137.0,5022.5,8800.0,71839.39843775,18160.792114,6793.3125,-8.405000000000001,190.22,8784.56030275,136.81324375,5052.1216425,21,5,0.0
2024-01-06 22:00:00,291.815,334.0,66682.58750000001,18434.0,7485.675,0.0,137.0,5020.0,8800.0,68160.02148475,18485.442139,6204.09,-8.5775,0.92,8756.465149,136.59465775,5053.99278675,22,5,0.0
2024-01-06 23:00:00,,303.417,62292.275,15825.0,7414.84,0.0,137.0,5010.0,8800.0,63795.803711,15990.883972,6162.6625,-8.52,0.965,8719.20391825,137.012821,5063.58418925,23,5,0.0
2024-01-07 00:00:00,315.65000000000003,292.832,60094.542499999996,14991.25,6541.06,0.0,137.0,5010.0,8725.0,61062.19140625,15083.501953250001,6371.745,-8.4925,0.9475,8715.57324225,136.14799499999998,5067.7032655,0,6,0.0
2024-01-07 01:00:00,306.995,320.75,58832.225,14759.0,6242.6050000000005,0.0,137.0,5010.0,8700.0,59368.99316425,14690.81622325,6889.145,-8.42,0.9375,8736.7161865,137.01281749999998,5049.6138735,1,6,0.0
2024-01-07 02:00:00,295.905,312.6,57839.7475,14759.0,6189.995,0.0,137.0,5010.0,8700.0,58377.72656275,14842.131164999999,7247.47,-8.3025,0.97,8718.808472,136.89877675,5048.849296,2,6,0.0
2024-01-07 03:00:00,292.7675,305.88,57362.0425,14759.0,6141.1825,0.0,137.0,5010.0,8700.0,57954.32910175,14831.61279325,7309.605,-8.395,0.9275,8737.47876,136.44260400000002,5052.702465,3,6,0.0
2024-01-07 04:00:00,293.39,303.718,57583.942500000005,14759.0,6079.2075,0.0,137.0,5010.0,8700.0,58181.16699225,14804.10974125,7285.2275,-8.455,0.9675,8742.50988775,136.89878099999999,5061.55661,4,6,0.0
2024-01-07 05:00:00,296.01750000000004,306.525,59163.912500000006,15899.5,5895.95,0.0,137.0,5010.0,8700.0,59880.708008,15957.880188250001,7443.41,-8.475,0.97,8742.864258000001,136.58515925,5061.44955375,5,6,0.0
2024-01-07 06:00:00,294.1275,306.3,62299.2675,19225.5,5535.93,0.0,137.0,5010.0,8700.0,62774.55664075,19249.979492,7672.42,-8.3125,-205.3,8733.837341499999,136.765728,5065.581563,6,6,0.0
2024-01-07 07:00:00,328.0175,312.285,68445.37,19287.0,5070.5,270.59999999999997,137.0,5010.0,8700.0,68745.78710975,19357.218383749998,7230.2825,134.86,0.9975,8720.792725,136.35707475,4918.9661187500005,7,6,0.0
2024-01-07 08:00:00,360.88,363.725,73908.45,19586.25,4443.047500000001,2412.2799999999997,137.0,5010.0,8700.0,73538.9726565,19596.06213375,6591.5650000000005,2354.435,-0.365,8718.66503925,136.83225249999998,4746.7023850000005,8,6,0.0
2024-01-07 09:00:00,205.3025,378.443,69697.8325,19911.75,3775.75,5880.1525,137.0,5010.0,8700.0,68827.28515675,19941.777587999997,5394.16,6606.46,-244.26749999999998,8722.728881750001,137.05083075,4600.20375825,9,6,0.0
2024-01-07 10:00:00,-80.0,323.14,65839.38,18577.25,3238.55,8322.3775,137.0,5010.0,8700.0,64161.209961,18607.85742225,4417.3825,8913.2275,-621.4175,8707.30371075,136.6991995,4552.2878519999995,10,6,0.0
2024-01-07 11:00:00,-80.0,310.785,62474.1625,15298.0,2873.7374999999997,9510.567500000001,137.0,5010.0,8700.0,60407.061523749995,15202.1055905,3779.42,10049.4225,-566.4875,8642.75970475,136.87976824999998,4498.1179695,11,6,0.0
2024-01-07 12:00:00,-80.0,300.778,57900.57,13847.5,2538.24,9720.727499999999,137.0,5010.0,8700.0,55663.94042975,13855.1442875,3502.8625,10345.8725,-1959.2,8602.611694,136.52813725,4485.547678,12,6,0.0
2024-01-07 13:00:00,189.5,288.542,59897.1825,14273.25,2212.68,9129.5225,137.0,5010.0,8700.0,57637.07519525,14228.24212675,3080.2975,9831.625,-2017.2075,8610.23596225,136.9082795,4491.237978,13,6,0.0
2024-01-07 14:00:00,283.5825,299.02,62530.332500000004,16794.25,1918.9075,7523.2474999999995,137.0,5010.0,8700.0,60278.138672,16778.4378665,2531.5875,8325.77,-1236.9475,8686.5113525,136.21452325,4536.274784,14,6,0.0
2024-01-07 15:00:00,322.045,300.017,67733.975,17695.5,1662.59,4753.0325,137.0,5010.0,8700.0,65407.03418,17656.90124575,1923.2975,5326.4425,-282.4125,8736.906006,137.0698395,4569.70160475,15,6,0.0
2024-01-07 16:00:00,381.6875,343.837,73642.26,18944.0,1537.0475,1478.4025,137.0,5020.0,8700.0,71882.466797,19034.018189,1396.105,1313.885,943.4499999999999,8833.1242065,136.98431025,4709.570353,16,6,0.0
2024-01-07 17:00:00,820.9875,389.61,77696.92749999999,20368.5,1731.125,51.685,137.0,5020.0,8700.0,77673.05078125,20380.062744,1534.91,5.989999999999999,1264.3174999999999,8892.5175175,136.471115,4738.2294464999995,17,6,0.0
2024-01-07 18:00:00,581.295,412.715,76908.655,20435.25,2212.165,0.0025,137.0,5027.5,8700.0,77267.27734425,20511.5095215,1931.935,-8.5875,1316.0,8911.691345,136.8892745,4730.66825025,18,6,0.0
2024-01-07 19:00:00,390.5575,388.585,75200.375,20436.75,2884.6475,0.0,137.0,5030.0,8700.0,75828.638672,20610.37866225,2163.1375,-8.432500000000001,1843.375,8897.80053725,136.54714575,4716.4752965,19,6,0.0
2024-01-07 20:00:00,386.8325,363.332,73601.0,19953.75,3650.94,0.0,137.0,5030.0,8700.0,74505.87500025,20068.03161675,2795.7275,-8.435,1827.93,8872.25122075,136.974804,4709.627586250001,20,6,0.0
2024-01-07 21:00:00,392.5775,370.47,70742.4225,18884.75,4421.1975,0.0,137.0,5022.5,8700.0,71511.152344,18803.289795,3617.785,-8.5,293.285,8841.63653575,136.4331015,4721.79424225,21,6,0.0
2024-01-07 22:00:00,341.735,357.158,66741.4875,18474.0,5130.18,0.0,137.0,5020.0,8700.0,66960.6533205,18566.1381835,4252.0075,-8.605,0.9575,8780.96411175,136.93678675,4733.20829425,22,6,0.0
2024-01-07 23:00:00,322.875,330.47,62515.175,15862.75,5817.5325,0.0,137.0,5010.0,8700.0,62421.17968775,15810.5291745,4884.485,-8.4525,0.9450000000000001,8704.967956749999,136.7752305,4740.051915,23,6,0.0
2024-01-08 00:00:00,310.78499999999997,316.3,59864.545,15360.25,6119.1375,0.0,137.0,5010.0,8722.5,59893.76171875,14212.10314975,5892.975,-8.35,-71.16250000000001,8687.37530525,136.42359925,4737.45285,0,0,0.0
2024-01-08 01:00:00,307.2675,315.18,58359.52250000001,15277.0,6685.8475,0.0,137.0,5010.0,8730.0,58567.01562525,13783.6479495,6666.4725,-8.24,-429.22749999999996,8625.10907,136.6992035,4729.2409477500005,1,0,0.0
2024-01-08 02:00:00,302.0525,305.57,57415.985,15259.75,7336.4475,0.0,137.0,5010.0,8730.0,57851.272461249995,13745.76300075,7645.9125,-8.315,-581.9725,8626.49218775,136.338066,4725.35236975,2,0,0.0
2024-01-08 03:00:00,293.3325,295.875,56802.072499999995,15258.0,7849.3525,0.0,137.0,5010.0,8730.0,57202.4951175,13851.6367185,8141.219999999999,-8.23,-581.0775,8619.0556645,136.708702,4729.4556825,3,0,0.0
2024-01-08 04:00:00,292.855,293.148,57254.88,15249.25,8322.53,0.0,137.0,5010.0,8730.0,57485.11230475,13794.9197385,9004.445,-8.3325,-579.2475,8636.785889,136.090973,4734.0736735,4,0,0.0
2024-01-08 05:00:00,291.4125,294.708,59430.585,16380.75,8804.6775,0.0,137.0,5010.0,8730.0,59658.3251955,14848.6806035,9987.1675,-8.25,-343.105,8670.6930545,136.632679,4727.23104475,5,0,0.0
2024-01-08 06:00:00,288.66,297.968,64773.6475,20017.25,9297.3275,0.0,137.0,5010.0,8730.0,64956.75683625,18688.738403249998,10757.9725,-8.2925,-132.0025,8643.4334715,136.927288,4716.322836,6,0,0.0
2024-01-08 07:00:00,338.53499999999997,316.312,71650.3275,20317.25,9726.445,217.45,137.0,5010.0,8730.0,72432.53125025,18936.19470175,11533.455,99.705,0.985,8672.3617555,136.471115,4697.579735,7,0,0.0
2024-01-08 08:00:00,385.25,366.27,79586.72,21106.75,9849.6625,1945.77,137.0,5010.0,8730.0,80962.6015625,19526.620239750002,11756.44,1555.135,621.08,8646.23046875,136.8797685,4644.640099,8,0,0.0
2024-01-08 09:00:00,360.095,380.033,76331.9875,21079.5,9471.2225,4818.342500000001,137.0,5010.0,8730.0,79412.308594,19490.38000475,10972.0725,3998.66,163.175,8668.7774045,136.66118625000001,4604.98745875,9,0,0.0
2024-01-08 10:00:00,330.3325,329.288,72820.9,18907.0,8793.439999999999,7032.5725,137.0,5010.0,8730.0,75948.835938,17378.07092225,9714.317500000001,6060.7325,193.93250000000003,8540.18371625,137.06983925,4554.2655887500005,10,0,0.0
2024-01-08 11:00:00,349.0,325.81,68985.12,15327.75,8587.6325,8305.2,137.0,5010.0,8730.0,71741.57031275,13875.2729495,9029.695,7276.657499999999,-1513.7525,8476.09729025,136.25253675,4479.27902025,11,0,0.0
2024-01-08 12:00:00,333.15,311.375,63021.825,13847.5,8598.2775,8623.97,137.0,5010.0,8730.0,65741.25000025,12371.75799575,8602.99,7955.7925,-2290.315,8459.0977175,137.0698355,4460.63330125,12,0,0.0
2024-01-08 13:00:00,344.605,293.99,64729.5375,14273.25,8605.8925,8128.405,137.0,5010.0,8730.0,67668.0,12829.787780499999,8509.1075,7487.81,-2256.8050000000003,8484.863342,136.99381275,4464.134975999999,13,0,0.0
2024-01-08 14:00:00,356.0,305.472,66939.18,17146.75,8548.77,6634.4675,137.0,5010.0,8730.0,70471.027344,15575.94165025,8350.125,5965.25,-2227.8050000000003,8538.5144045,136.52813725,4499.7018235,14,0,0.0
2024-01-08 15:00:00,462.98,299.75,70907.9475,19044.0,8395.92,4146.825,137.0,5010.0,8730.0,74093.996094,17515.090027,7523.0075,3241.6925,-1205.7975,8640.002563,136.851261,4606.5037655,15,0,0.0
2024-01-08 16:00:00,744.7674999999999,331.03,75075.15,20444.0,8460.25,1278.3575,137.0,5020.0,8730.0,76721.09375,18955.699707,6551.8675,771.8975,145.3725,8777.276916499999,136.708706,4701.1325495,16,0,0.0
2024-01-08 17:00:00,738.7674999999999,358.39,78834.9225,21868.5,9068.12,40.465,137.0,5020.0,8730.0,79325.1152345,20416.05786125,6664.1900000000005,27.7725,1067.4850000000001,8794.284363,136.78473275,4692.727007,17,0,0.0
2024-01-08 18:00:00,405.40250000000003,363.75,77824.735,21935.25,9791.465,0.005,137.0,5027.5,8730.0,78049.373047,20425.47766125,7315.715,15.7275,1277.2024999999999,8812.41357425,136.58515925,4688.5996895,18,0,0.0
2024-01-08 19:00:00,364.235,342.938,75675.5925,21936.75,10239.145,0.0,137.0,5030.0,8730.0,76004.5332035,20406.04797425,7581.6,15.8425,1277.3675,8742.25750725,137.0128135,4686.418867750001,19,0,0.0
2024-01-08 20:00:00,355.25,325.2,74238.9375,21439.0,10362.6725,0.0,137.0,5030.0,8730.0,74473.042969,19972.27331575,7536.535,15.762500000000001,1278.565,8675.374634,137.09835049999998,4686.39291075,20,0,0.0
2024-01-08 21:00:00,350.355,334.668,71355.6375,20298.5,10224.9175,0.0,137.0,5022.5,8730.0,71627.17578175,18897.30517575,7151.41,15.747499999999999,715.0074999999999,8703.330749499999,136.9367905,4712.2120035,21,0,0.0
2024-01-08 22:00:00,336.5025,331.908,67325.33499999999,19562.0,9801.465,0.0,137.0,5020.0,8730.0,67252.603516,18225.348145,7208.4325,15.712499999999999,0.915,8661.6677245,137.10785275,4742.29308325,22,0,0.0
2024-01-08 23:00:00,327.99,321.33,62986.034999999996,16293.5,9076.525,0.0,137.0,5010.0,8730.0,62999.44921875,14824.67260775,6572.88,15.807500000000001,0.9625,8665.29895,136.47111525,4744.513622750001,23,0,0.0
2024-01-09 00:00:00,330.2625,316.947,61034.33,15141.25,7250.95,0.0,137.0,4807.5,8707.5,60215.15625025,14691.975342,5245.77,15.855,-81.4725,8647.826538000001,136.87026625,4735.98600825,0,1,0.0
2024-01-09 01:00:00,328.0425,338.147,59898.3925,14429.0,5868.075,0.0,137.0,4740.0,8700.0,59211.892578,14842.68090825,4186.8125,16.017500000000002,-387.5875,8598.36254875,136.51863500000002,4708.3368805,1,1,0.0
2024-01-09 02:00:00,336.35,344.023,58902.354999999996,14429.0,4747.24,0.0,137.0,4740.0,8700.0,58235.5507815,14832.64862,2967.8025,16.08,-1440.235,8604.041870000001,136.96530175,4716.35869275,2,1,0.0
2024-01-09 03:00:00,344.65250000000003,348.917,58394.645000000004,14429.0,3758.14,0.0,137.0,4740.0,8700.0,57640.53222675,14774.400452,2014.81,15.9125,-1988.4625,8676.77050775,137.20288825,4735.0893750000005,3,1,0.0
2024-01-09 04:00:00,350.2925,354.535,58701.62,14429.0,3111.8975,0.0,137.0,4740.0,8700.0,58084.591797249996,14685.42919875,1609.975,15.91,-1958.3600000000001,8691.9708865,136.518631,4731.01206525,4,1,0.0
2024-01-09 05:00:00,355.1025,359.992,60958.8925,15562.25,2914.005,0.0,137.0,4740.0,8700.0,60175.0039065,15822.1878665,2075.3925,16.0,-1929.8574999999998,8720.68951425,137.060341,4740.00490575,5,1,0.0
2024-01-09 06:00:00,356.25,346.158,65296.465,19227.0,3146.05,8.74,137.0,4740.0,8700.0,65038.64941425,19311.0318605,2715.745,16.0075,-1031.5025,8717.143249499999,136.319061,4741.92469425,6,1,0.0
2024-01-09 07:00:00,366.9375,354.668,72364.3225,19827.75,3813.12,133.93,137.0,4740.0,8700.0,71861.919922,21707.15564,3248.4275,30.4025,46.805,8734.95928975,137.0888485,4739.190162,7,1,0.0
2024-01-09 08:00:00,505.725,376.945,81456.66,20341.5,4599.9825,1094.4724999999999,137.0,4740.0,8700.0,82631.52929725,24413.03125025,3818.32,363.4175,1035.3275,8760.067078,136.442608,4724.68013525,8,1,0.0
2024-01-09 09:00:00,642.2,400.875,80900.015,20455.75,5187.7074999999995,2705.4825,137.0,4740.0,8700.0,85729.0664065,24102.10083075,4304.9,1277.5125,1554.6399999999999,8868.8146975,136.8797645,4710.778606,9,1,0.0
2024-01-09 10:00:00,1159.05,378.843,78851.5525,18855.0,5629.7125,4031.9125000000004,137.0,4740.0,8700.0,86425.58789075,21464.87207025,4403.34,2340.585,1711.2975000000001,8873.412109500001,137.17438125,4702.48291825,10,1,0.0
2024-01-09 11:00:00,1297.215,382.455,75560.3775,15944.25,6551.6325,4842.75,137.0,4740.0,8700.0,84594.3925785,16742.84320075,5206.8375,3144.825,1839.715,8859.624939000001,136.813244,4673.64791425,11,1,0.0
2024-01-09 12:00:00,1008.37,394.49,70599.065,14514.25,8096.725,5046.0875,137.0,4740.0,8700.0,78742.10742225,13505.28588875,6846.6675,3392.1475,450.135,8851.1359255,137.31693274999998,4610.65862625,12,1,0.0
2024-01-09 13:00:00,1003.48,379.25,72073.04,14323.5,10033.6425,4712.0725,137.0,4740.0,8700.0,79615.43554725,13866.097168,9128.8475,3299.6125,0.88,8799.322631750001,136.338066,4631.09859025,13,1,0.0
2024-01-09 14:00:00,385.9975,375.403,73165.0,17029.5,11792.1725,3818.9725,137.0,4740.0,8700.0,79827.90429725,16491.514405,10661.994999999999,2918.2875,140.32,8779.88391125,137.05083075,4651.4665835,14,1,0.0
2024-01-09 15:00:00,372.0375,356.905,75061.42749999999,19064.0,13002.37,2425.165,137.0,4740.0,8700.0,79868.03320325,18503.150879250003,11683.8425,2034.795,0.8975,8784.841736,136.6421775,4604.77097875,15,1,0.0
2024-01-09 16:00:00,363.9075,353.548,76712.0125,20543.0,13610.145,841.845,137.0,4750.0,8700.0,79139.857422,19071.00378475,11522.2225,595.15,38.6175,8858.87835725,137.09835049999998,4538.24369425,16,1,0.0
2024-01-09 17:00:00,380.28,359.763,79746.85,21967.5,13724.89,52.7275,137.0,4750.0,8700.0,80215.14453125,19355.58508325,11722.317500000001,29.775,239.95499999999998,8922.1885985,137.16487525,4535.96481225,17,1,0.0
2024-01-09 18:00:00,364.4375,372.813,78797.0,21940.5,13418.7175,0.895,137.0,4750.0,8700.0,79052.96679725,19334.011230750002,12033.0525,15.275,330.4425,8931.573608499999,136.8892745,4542.4549395,18,1,0.0
2024-01-09 19:00:00,352.3175,360.5,76977.005,21914.5,12796.5525,0.0,137.0,4750.0,8700.0,77070.02539075,19376.50378425,11080.19,15.4575,330.495,8912.54962175,137.221897,4561.42378625,19,1,0.0
2024-01-09 20:00:00,351.5925,351.948,75241.58,21230.25,12127.1,0.0,137.0,4750.0,8700.0,75527.50781275,18775.99035675,10338.1675,15.5075,330.97,8828.46759,136.47111525,4606.520948,20,1,0.0
2024-01-09 21:00:00,344.0,348.045,72479.23999999999,19597.75,11509.12,0.0,137.0,4750.0,8700.0,72838.589844,17984.61389175,10416.6225,15.465,293.22,8802.0235595,137.2028925,4688.9222455,21,1,0.0
2024-01-09 22:00:00,313.3125,331.913,68605.5775,18856.0,10902.032500000001,0.0,137.0,4750.0,8700.0,68509.279297,18695.012328999997,10259.0725,15.4625,45.6275,8778.1274415,136.68019475,4611.2322775,22,1,0.0
2024-01-09 23:00:00,305.7125,311.5,64177.7325,15536.5,10277.975,0.0,137.0,4740.0,8700.0,64146.616211,15840.42529275,9666.720000000001,15.4475,0.9475,8727.6618045,137.13636775,4571.14092625,23,1,0.0
2024-01-10 00:00:00,289.75,296.823,61666.8825,14941.25,9009.025,0.0,137.0,4740.0,8700.0,61295.06152375,15337.77587875,9084.8025,15.605,0.99,8759.072143,136.9653055,4533.33826075,0,2,0.0
2024-01-10 01:00:00,282.45,298.0,60308.9725,15229.0,8059.5375,0.0,137.0,4740.0,8700.0,60011.8964845,15274.423340000001,8351.2425,15.6325,1.0075,8736.057983499999,136.68019475,4523.25787125,1,2,0.0
2024-01-10 02:00:00,282.3925,306.612,59288.755000000005,15229.0,7291.6575,0.0,137.0,4740.0,8700.0,59052.69726575,15328.31610125,7324.2875,15.615,1.0350000000000001,8723.73162875,137.088844,4516.44025325,2,2,0.0
